0.029031,-0.01804,0.3311
0.028908,-0.017705,0.3311
0.028784,-0.017371,0.3311
0.028659,-0.017036,0.3311
0.028533,-0.016702,0.3311
0.028407,-0.016369,0.3311
0.028279,-0.016036,0.3311
0.028151,-0.015703,0.3311
0.028021,-0.01537,0.3311
0.027891,-0.015038,0.3311
0.02776,-0.014706,0.3311
0.027627,-0.014375,0.3311
0.027494,-0.014044,0.3311
0.02736,-0.013714,0.3311
0.027224,-0.013383,0.3311
0.027088,-0.013054,0.3311
0.02695,-0.012725,0.3311
0.026811,-0.012396,0.3311
0.026671,-0.012068,0.3311
0.02653,-0.01174,0.3311
0.026388,-0.011413,0.3311
0.026245,-0.011086,0.3311
0.0261,-0.01076,0.3311
0.025954,-0.010434,0.3311
0.025806,-0.010109,0.3311
0.025658,-0.0097849,0.3311
0.025508,-0.0094612,0.3311
0.025356,-0.0091382,0.3311
0.025204,-0.0088157,0.3311
0.025049,-0.008494,0.3311
0.024894,-0.0081729,0.3311
0.024736,-0.0078527,0.3311
0.024577,-0.0075333,0.3311
0.024417,-0.0072145,0.3311
0.024255,-0.0068966,0.3311
0.024091,-0.0065796,0.3311
0.023926,-0.0062636,0.3311
0.023758,-0.0059485,0.3311
0.023589,-0.0056343,0.3311
0.023418,-0.0053211,0.3311
0.023246,-0.0050089,0.3311
0.023071,-0.0046978,0.3311
0.022894,-0.004388,0.3311
0.022715,-0.0040794,0.3311
0.022534,-0.003772,0.3311
0.02235,-0.0034659,0.3311
0.022165,-0.0031611,0.3311
0.021977,-0.0028577,0.3311
0.021787,-0.0025559,0.3311
0.021594,-0.0022556,0.3311
0.021399,-0.001957,0.3311
0.021201,-0.0016601,0.3311
0.021,-0.001365,0.3311
0.020797,-0.0010719,0.3311
0.02059,-0.00078077,0.3311
0.020381,-0.00049179,0.3311
0.020169,-0.00020507,0.3311
0.019953,7.9235e-05,0.3311
0.019734,0.00036102,0.3311
0.019512,0.00064013,0.3311
0.019286,0.00091642,0.3311
0.019057,0.0011897,0.3311
0.018824,0.0014599,0.3311
0.018587,0.0017267,0.3311
0.018346,0.00199,0.3311
0.018101,0.0022495,0.3311
0.017852,0.0025049,0.3311
0.017598,0.0027557,0.3311
0.01734,0.003002,0.3311
0.017078,0.0032435,0.3311
0.01681,0.00348,0.3311
0.016538,0.0037101,0.3311
0.01626,0.0039344,0.3311
0.015978,0.0041526,0.3311
0.01569,0.0043633,0.3311
0.015397,0.0045667,0.3311
0.015099,0.0047628,0.3311
0.014795,0.0049493,0.3311
0.014486,0.0051276,0.3311
0.014171,0.0052956,0.3311
0.013851,0.0054537,0.3311
0.013526,0.0056005,0.3311
0.013196,0.0057361,0.3311
0.012861,0.005859,0.3311
0.012522,0.0059698,0.3311
0.012178,0.006066,0.3311
0.011831,0.0061493,0.3311
0.011481,0.0062175,0.3311
0.011128,0.006271,0.3311
0.010774,0.0063099,0.3311
0.010418,0.0063324,0.3311
0.010061,0.0063404,0.3311
0.0097044,0.0063327,0.3311
0.0093484,0.0063095,0.3311
0.0089936,0.0062723,0.3311
0.0086408,0.0062191,0.3311
0.0082903,0.0061526,0.3311
0.0079427,0.006072,0.3311
0.0075984,0.0059785,0.3311
0.0072578,0.0058724,0.3311
0.0069212,0.0057542,0.3311
0.0065886,0.0056249,0.3311
0.0062605,0.0054849,0.3311
0.0059369,0.0053346,0.3311
0.0056176,0.0051753,0.3311
0.0053034,0.0050064,0.3311
0.0049934,0.0048298,0.3311
0.0046881,0.004645,0.3311
0.0043876,0.0044528,0.3311
0.0040913,0.004254,0.3311
0.0037994,0.0040488,0.3311
0.0035122,0.0038371,0.3311
0.0032291,0.00362,0.3311
0.00295,0.0033977,0.3311
0.0026748,0.0031706,0.3311
0.002404,0.0029383,0.3311
0.0021369,0.0027017,0.3311
0.0018735,0.002461,0.3311
0.0016137,0.0022165,0.3311
0.0013574,0.0019683,0.3311
0.0011044,0.0017167,0.3311
0.00085475,0.0014618,0.3311
0.00060832,0.0012037,0.3311
0.00036501,0.00094276,0.3311
0.00022172,0.00075607,0.3311
0.00011172,0.00054802,0.3311
3.8122e-05,0.00032448,0.3311
3.0112e-06,9.1773e-05,0.3311
7.3766e-06,-0.00014353,0.3311
5.1095e-05,-0.00037477,0.3311
0.00013293,-0.00059543,0.3311
0.00025057,-0.00079926,0.3311
0.00040069,-0.0009805,0.3311
0.00057905,-0.001134,0.3311
0.00078061,-0.0012555,0.3311
0.00099967,-0.0013415,0.3311
0.00123,-0.0013896,0.3311
0.0014652,-0.0013985,0.3311
